	Preview_ID	Preview_Type	File Name	Preview_TreatmentSite	Preview_LastModified	Preview_ApprovalHistory	Preview_AssignedUsers	Preview_Description	Preview_Diagnosis	Preview_ApprovalStatus	ObjectivesOneStructure_ID	VolumeType	Distance	Color	VolumeCode	VolumeCodeTable	Group	Type	Operator	Dose	Volume	Priority	Group2	Type2	Operator2	Dose2	Volume2	Priority2	Group3	Type3	Operator3	Dose3	Volume3	Priority3	Group4	Type4	Operator4	Dose4	Volume4	Priority4	Group5	Type5	Operator5	Dose5	Volume5	Priority5	ObjectivesOneStructure_SurfaceOnly	SamplePoints_nil	StructureCode_Code	Distance_nil	StructureCode_CodeScheme	ObjectivesOneStructure_NAME	StructureCode_CodeSchemeVersion	ParameterA_nil
	VMAT BLAD 40/15	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_7085.xml		 November 21 2018 10:47:07:897	told Created [ November 21 2018 10:46:51:311 ];told Approved [ November 21 2018 10:47:07:876 ]	told			Approved	opt Rectum	Avoidance	3	2763429			0	0	0	15	50	50	0	0	0	22	25	50	0	0	0	30	15	50	0	0	0	35	5	50							false	true						true
	VMAT BLAD 40/15	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_7085.xml		 November 21 2018 10:47:07:897	told Created [ November 21 2018 10:46:51:311 ];told Approved [ November 21 2018 10:47:07:876 ]	told			Approved	PTV	PTV	1.501	16711935																																	false	true						
	VMAT BLAD 40/15	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_7085.xml		 November 21 2018 10:47:07:897	told Created [ November 21 2018 10:46:51:311 ];told Approved [ November 21 2018 10:47:07:876 ]	told			Approved	Rectum	Organ	1.501	2763429																																	false	true						
	VMAT BLAD 40/15	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_7085.xml		 November 21 2018 10:47:07:897	told Created [ November 21 2018 10:46:51:311 ];told Approved [ November 21 2018 10:47:07:876 ]	told			Approved	Small Bowel	Organ	1.501	14524637			0	0	0	38	0	50																									false	true	7200		FMA		3.2	true
	IMRT H&N 60/30	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_7151.xml		 August 04 2017 12:28:20:307	ldrev Created [ January 22 2009 11:52:02 ];told Approved [ June 06 2016 14:23:38:240 ]	ldrev	Post Op with NO residual disease 60Gy in 30Fx Includes constraints for OAR	Post Op with NO residual disease	Approved	CORD	Organ	2.35877	9060544																																	false	true						
	IMRT H&N 60/30	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_7151.xml		 August 04 2017 12:28:20:307	ldrev Created [ January 22 2009 11:52:02 ];told Approved [ June 06 2016 14:23:38:240 ]	ldrev	Post Op with NO residual disease 60Gy in 30Fx Includes constraints for OAR	Post Op with NO residual disease	Approved	Lt Parotid	Organ	2.09061	12517568																																	false	true						
	IMRT H&N 60/30	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_7151.xml		 August 04 2017 12:28:20:307	ldrev Created [ January 22 2009 11:52:02 ];told Approved [ June 06 2016 14:23:38:240 ]	ldrev	Post Op with NO residual disease 60Gy in 30Fx Includes constraints for OAR	Post Op with NO residual disease	Approved	Lt Submandibular	Organ	1.41632	8454143																																	false	true						
	IMRT H&N 60/30	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_7151.xml		 August 04 2017 12:28:20:307	ldrev Created [ January 22 2009 11:52:02 ];told Approved [ June 06 2016 14:23:38:240 ]	ldrev	Post Op with NO residual disease 60Gy in 30Fx Includes constraints for OAR	Post Op with NO residual disease	Approved	Rt Parotid	Organ	2.05772	8421631																																	false	true						
	IMRT H&N 60/30	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_7151.xml		 August 04 2017 12:28:20:307	ldrev Created [ January 22 2009 11:52:02 ];told Approved [ June 06 2016 14:23:38:240 ]	ldrev	Post Op with NO residual disease 60Gy in 30Fx Includes constraints for OAR	Post Op with NO residual disease	Approved	Rt Submandibular	Organ	1.52644	65535																																	false	true						
	IMRT H&N 60/30	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_7151.xml		 August 04 2017 12:28:20:307	ldrev Created [ January 22 2009 11:52:02 ];told Approved [ June 06 2016 14:23:38:240 ]	ldrev	Post Op with NO residual disease 60Gy in 30Fx Includes constraints for OAR	Post Op with NO residual disease	Approved	Temporal Lobe	Organ	1	65535																																	false	true						
	IMRT H&N 60/30	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_7151.xml		 August 04 2017 12:28:20:307	ldrev Created [ January 22 2009 11:52:02 ];told Approved [ June 06 2016 14:23:38:240 ]	ldrev	Post Op with NO residual disease 60Gy in 30Fx Includes constraints for OAR	Post Op with NO residual disease	Approved	Chiasm	Organ	1	65535			0	0	0	30	0	60																									false	true						true
	IMRT H&N 60/30	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_7151.xml		 August 04 2017 12:28:20:307	ldrev Created [ January 22 2009 11:52:02 ];told Approved [ June 06 2016 14:23:38:240 ]	ldrev	Post Op with NO residual disease 60Gy in 30Fx Includes constraints for OAR	Post Op with NO residual disease	Approved	Lt Optic Nerve	Organ	1	65535																																	false	true						
	IMRT H&N 60/30	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_7151.xml		 August 04 2017 12:28:20:307	ldrev Created [ January 22 2009 11:52:02 ];told Approved [ June 06 2016 14:23:38:240 ]	ldrev	Post Op with NO residual disease 60Gy in 30Fx Includes constraints for OAR	Post Op with NO residual disease	Approved	Rt Optic Nerve	Organ	1	65535																																	false	true						
	IMRT H&N 60/30	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_7151.xml		 August 04 2017 12:28:20:307	ldrev Created [ January 22 2009 11:52:02 ];told Approved [ June 06 2016 14:23:38:240 ]	ldrev	Post Op with NO residual disease 60Gy in 30Fx Includes constraints for OAR	Post Op with NO residual disease	Approved	Lt Orbit	Organ	1	65535																																	false	true						
	IMRT H&N 60/30	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_7151.xml		 August 04 2017 12:28:20:307	ldrev Created [ January 22 2009 11:52:02 ];told Approved [ June 06 2016 14:23:38:240 ]	ldrev	Post Op with NO residual disease 60Gy in 30Fx Includes constraints for OAR	Post Op with NO residual disease	Approved	Rt Orbit	Organ	1	65535																																	false	true						
	IMRT H&N 60/30	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_7151.xml		 August 04 2017 12:28:20:307	ldrev Created [ January 22 2009 11:52:02 ];told Approved [ June 06 2016 14:23:38:240 ]	ldrev	Post Op with NO residual disease 60Gy in 30Fx Includes constraints for OAR	Post Op with NO residual disease	Approved	Larynx-Midline	Organ	1	65535																																	false	true						
	IMRT H&N 60/30	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_7151.xml		 August 04 2017 12:28:20:307	ldrev Created [ January 22 2009 11:52:02 ];told Approved [ June 06 2016 14:23:38:240 ]	ldrev	Post Op with NO residual disease 60Gy in 30Fx Includes constraints for OAR	Post Op with NO residual disease	Approved	LPTV60	PTV	1	16386570			0	0	0	60	0	100	0	0	1	60	100	100																			false	true						true
	IMRT H&N 60/30	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_7151.xml		 August 04 2017 12:28:20:307	ldrev Created [ January 22 2009 11:52:02 ];told Approved [ June 06 2016 14:23:38:240 ]	ldrev	Post Op with NO residual disease 60Gy in 30Fx Includes constraints for OAR	Post Op with NO residual disease	Approved	RPTV60	PTV	1	16386570			0	0	0	60	0	100	0	0	1	60	100	100																			false	true						true
	IMRT H&N 60/30	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_7151.xml		 August 04 2017 12:28:20:307	ldrev Created [ January 22 2009 11:52:02 ];told Approved [ June 06 2016 14:23:38:240 ]	ldrev	Post Op with NO residual disease 60Gy in 30Fx Includes constraints for OAR	Post Op with NO residual disease	Approved	PTV60	PTV	1	16386570			0	0	0	60	0	100	0	0	1	60	100	100																			false	true						true
	IMRT H&N 60/30	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_7151.xml		 August 04 2017 12:28:20:307	ldrev Created [ January 22 2009 11:52:02 ];told Approved [ June 06 2016 14:23:38:240 ]	ldrev	Post Op with NO residual disease 60Gy in 30Fx Includes constraints for OAR	Post Op with NO residual disease	Approved	Brainstem	Organ	1	65535																																	false	true						
	IMRT H&N 60/30	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_7151.xml		 August 04 2017 12:28:20:307	ldrev Created [ January 22 2009 11:52:02 ];told Approved [ June 06 2016 14:23:38:240 ]	ldrev	Post Op with NO residual disease 60Gy in 30Fx Includes constraints for OAR	Post Op with NO residual disease	Approved	LPTV54			239			1	1	0	54	25	70	1	1	0	57	10	50	0	0	0	57	0	100	0	0	1	54	100	100							false	true		true				true
	IMRT H&N 60/30	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_7151.xml		 August 04 2017 12:28:20:307	ldrev Created [ January 22 2009 11:52:02 ];told Approved [ June 06 2016 14:23:38:240 ]	ldrev	Post Op with NO residual disease 60Gy in 30Fx Includes constraints for OAR	Post Op with NO residual disease	Approved	PTV54			255			1	1	0	54	25	70	1	1	0	57	10	70	0	0	1	54	100	100	0	0	0	57	0	100							false	true		true				true
	IMRT H&N 60/30	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_7151.xml		 August 04 2017 12:28:20:307	ldrev Created [ January 22 2009 11:52:02 ];told Approved [ June 06 2016 14:23:38:240 ]	ldrev	Post Op with NO residual disease 60Gy in 30Fx Includes constraints for OAR	Post Op with NO residual disease	Approved	RPTV54			224			0	0	0	57	0	100	1	1	0	54	25	70	1	1	0	57	10	70	0	0	1	54	100	100							false	true		true				true
	IMRT H&N 60/30	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_7151.xml		 August 04 2017 12:28:20:307	ldrev Created [ January 22 2009 11:52:02 ];told Approved [ June 06 2016 14:23:38:240 ]	ldrev	Post Op with NO residual disease 60Gy in 30Fx Includes constraints for OAR	Post Op with NO residual disease	Approved	PRV CORD 5mm			16711935																																	false	true		true				
	IMRT H&N 60/30	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_7151.xml		 August 04 2017 12:28:20:307	ldrev Created [ January 22 2009 11:52:02 ];told Approved [ June 06 2016 14:23:38:240 ]	ldrev	Post Op with NO residual disease 60Gy in 30Fx Includes constraints for OAR	Post Op with NO residual disease	Approved	PRV CORD Oute			15663343																																	false	true		true				
	IMRT H&N 60/30	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_7151.xml		 August 04 2017 12:28:20:307	ldrev Created [ January 22 2009 11:52:02 ];told Approved [ June 06 2016 14:23:38:240 ]	ldrev	Post Op with NO residual disease 60Gy in 30Fx Includes constraints for OAR	Post Op with NO residual disease	Approved	Brain			14680288			0	0	0	45	0	70																									false	true		true				true
	IMRT H&N 60/30	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_7151.xml		 August 04 2017 12:28:20:307	ldrev Created [ January 22 2009 11:52:02 ];told Approved [ June 06 2016 14:23:38:240 ]	ldrev	Post Op with NO residual disease 60Gy in 30Fx Includes constraints for OAR	Post Op with NO residual disease	Approved	Spinal Canal			13762770			0	0	0	34	0	90																									false	true		true				true
	IMRT H&N 60/30	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_7151.xml		 August 04 2017 12:28:20:307	ldrev Created [ January 22 2009 11:52:02 ];told Approved [ June 06 2016 14:23:38:240 ]	ldrev	Post Op with NO residual disease 60Gy in 30Fx Includes constraints for OAR	Post Op with NO residual disease	Approved	PRV 8mm			12845252			0	0	0	38	0	70																									false	true		true				true
	IMRT H&N 60/30	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_7151.xml		 August 04 2017 12:28:20:307	ldrev Created [ January 22 2009 11:52:02 ];told Approved [ June 06 2016 14:23:38:240 ]	ldrev	Post Op with NO residual disease 60Gy in 30Fx Includes constraints for OAR	Post Op with NO residual disease	Approved	PRV 5mm			11993271			0	0	0	36	0	80																									false	true		true				true
	IMRT H&N 60/30	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_7151.xml		 August 04 2017 12:28:20:307	ldrev Created [ January 22 2009 11:52:02 ];told Approved [ June 06 2016 14:23:38:240 ]	ldrev	Post Op with NO residual disease 60Gy in 30Fx Includes constraints for OAR	Post Op with NO residual disease	Approved	optLPAROTID			11206827			1	1	0	10	80	50	1	1	0	20	40	50	1	1	0	30	20	50	1	1	0	40	10	50							false	true		true				true
	IMRT H&N 60/30	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_7151.xml		 August 04 2017 12:28:20:307	ldrev Created [ January 22 2009 11:52:02 ];told Approved [ June 06 2016 14:23:38:240 ]	ldrev	Post Op with NO residual disease 60Gy in 30Fx Includes constraints for OAR	Post Op with NO residual disease	Approved	optRPAROTID			10485920			1	1	0	10	80	50	1	1	0	20	40	50	1	1	0	30	20	50	1	1	0	40	10	50							false	true		true				true
	IMRT H&N 60/30	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_7151.xml		 August 04 2017 12:28:20:307	ldrev Created [ January 22 2009 11:52:02 ];told Approved [ June 06 2016 14:23:38:240 ]	ldrev	Post Op with NO residual disease 60Gy in 30Fx Includes constraints for OAR	Post Op with NO residual disease	Approved	LSUBMAND			9830550			1	1	0	10	80	50	1	1	0	20	40	50	1	1	0	30	20	50	1	1	0	40	10	50							false	true		true				true
	IMRT H&N 60/30	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_7151.xml		 August 04 2017 12:28:20:307	ldrev Created [ January 22 2009 11:52:02 ];told Approved [ June 06 2016 14:23:38:240 ]	ldrev	Post Op with NO residual disease 60Gy in 30Fx Includes constraints for OAR	Post Op with NO residual disease	Approved	RSUBMAND			9175180			1	1	0	10	80	50	1	1	0	20	40	50	1	1	0	30	20	50	1	1	0	40	10	50							false	true		true				true
	IMRT H&N 60/30	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_7151.xml		 August 04 2017 12:28:20:307	ldrev Created [ January 22 2009 11:52:02 ];told Approved [ June 06 2016 14:23:38:240 ]	ldrev	Post Op with NO residual disease 60Gy in 30Fx Includes constraints for OAR	Post Op with NO residual disease	Approved	OPTIC			8585347																																	false	true		true				
